question_id,original_text,normalized_text,source_file,source_platform,source_sheet,seed_topic,evidence_type,real_vs_synthetic,search_volume,frequency,competition,language,pii_removed,duplicate_status,duplicate_group_id,provenance_id,notes
"MQU-00079","ERP consultant company","erp consultant company","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","720","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"DISTINCT","NEAR-GRP-019","QI-CLN-0079","Organic search query term from keyword master list"
"MQU-00080","functional ERP consultant","functional erp consultant","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","590","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"DISTINCT","NEAR-GRP-020","QI-CLN-0080","Organic search query term from keyword master list"
"MQU-00081","business process automation services","business process automation services","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","590","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0012","QI-CLN-0081","Organic search query term from keyword master list"
"MQU-00082","AI adoption strategy","ai adoption strategy","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","590","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"NORMALIZED_DUPLICATE","MQU-DUP-0013","QI-CLN-0082","Organic search query term from keyword master list"
"MQU-00083","generative AI consulting services","generative ai consulting services","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","480","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"NORMALIZED_DUPLICATE","MQU-DUP-0014","QI-CLN-0083","Organic search query term from keyword master list"
"MQU-00084","AI automation agency services","ai automation agency services","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","480","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"NORMALIZED_DUPLICATE","MQU-DUP-0015","QI-CLN-0084","Organic search query term from keyword master list"
"MQU-00085","fractional CTO services","fractional cto services","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","480","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"NORMALIZED_DUPLICATE","MQU-DUP-0016","QI-CLN-0085","Organic search query term from keyword master list"
"MQU-00086","types of IT consulting services","types of it consulting services","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","480","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"NORMALIZED_DUPLICATE","MQU-DUP-0017","QI-CLN-0086","Organic search query term from keyword master list"
"MQU-00087","healthcare IT consulting services","healthcare it consulting services","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","390","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"NORMALIZED_DUPLICATE","MQU-DUP-0018","QI-CLN-0087","Organic search query term from keyword master list"
"MQU-00088","IT consulting services near me","it consulting services near me","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","390","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"NORMALIZED_DUPLICATE","MQU-DUP-0019","QI-CLN-0088","Organic search query term from keyword master list"
"MQU-00089","strategic IT consulting services","strategic it consulting services","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","390","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"NORMALIZED_DUPLICATE","MQU-DUP-0020","QI-CLN-0089","Organic search query term from keyword master list"
"MQU-00090","IT consulting services company","it consulting services company","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","320","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"NORMALIZED_DUPLICATE","MQU-DUP-0021","QI-CLN-0090","Organic search query term from keyword master list"
"MQU-00091","business process automation consultant","business process automation consultant","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","260","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0022","QI-CLN-0091","Organic search query term from keyword master list"
"MQU-00092","IT consulting services for small business","it consulting services for small business","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","210","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"NORMALIZED_DUPLICATE","MQU-DUP-0023","QI-CLN-0092","Organic search query term from keyword master list"
"MQU-00093","ERP consultant near me","erp consultant near me","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","210","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"DISTINCT","NEAR-GRP-033","QI-CLN-0093","Organic search query term from keyword master list"
"MQU-00094","managed IT consulting services","managed it consulting services","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","170","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"NORMALIZED_DUPLICATE","MQU-DUP-0024","QI-CLN-0094","Organic search query term from keyword master list"
"MQU-00095","workflow automation consultant","workflow automation consultant","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","140","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0025","QI-CLN-0095","Organic search query term from keyword master list"
"MQU-00096","gen AI consulting services","gen ai consulting services","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","90","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"NORMALIZED_DUPLICATE","MQU-DUP-0026","QI-CLN-0096","Organic search query term from keyword master list"
"MQU-00097","digital transformation advisor","digital transformation advisor","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","70","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"DISTINCT","","QI-CLN-0097","Organic search query term from keyword master list"
"MQU-00098","कीवर्ड","कीवर्ड","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","Volume","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"HINDI",false,"EXACT_DUPLICATE","MQU-DUP-0006","QI-CLN-0098","Organic search query term from keyword master list"
"MQU-00099","**Website design services**","**website design services**","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","**18,100**","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"DISTINCT","","QI-CLN-0099","Organic search query term from keyword master list"
"MQU-00100","web design agency","web design agency","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","27,100-33,100","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0027","QI-CLN-0100","Organic search query term from keyword master list"
"MQU-00101","web design agency india","web design agency india","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","4,400","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0028","QI-CLN-0101","Organic search query term from keyword master list"
"MQU-00102","small business website design services","small business website design services","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","5,400","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0029","QI-CLN-0102","Organic search query term from keyword master list"
"MQU-00103","professional website design services","professional website design services","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","1,300","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0030","QI-CLN-0103","Organic search query term from keyword master list"
"MQU-00104","custom website design services","custom website design services","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","1,000","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0031","QI-CLN-0104","Organic search query term from keyword master list"
"MQU-00105","branding services","branding services","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","6,600","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0032","QI-CLN-0105","Organic search query term from keyword master list"
"MQU-00106","कीवर्ड","कीवर्ड","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","Volume","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"HINDI",false,"EXACT_DUPLICATE","MQU-DUP-0006","QI-CLN-0106","Organic search query term from keyword master list"
"MQU-00107","custom website development","custom website development","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","2,400","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0033","QI-CLN-0107","Organic search query term from keyword master list"
"MQU-00108","custom website development service","custom website development service","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","2,400","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"DISTINCT","NEAR-GRP-044","QI-CLN-0108","Organic search query term from keyword master list"
"MQU-00109","custom website development company","custom website development company","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","1,300","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"DISTINCT","NEAR-GRP-045","QI-CLN-0109","Organic search query term from keyword master list"
"MQU-00110","custom website development firm","custom website development firm","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","1,000","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"DISTINCT","NEAR-GRP-046","QI-CLN-0110","Organic search query term from keyword master list"
"MQU-00111","custom website development agency","custom website development agency","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","390","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"DISTINCT","NEAR-GRP-047","QI-CLN-0111","Organic search query term from keyword master list"
"MQU-00112","modern website design agency","modern website design agency","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","40","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"EXACT_DUPLICATE","MQU-DUP-0034","QI-CLN-0112","Organic search query term from keyword master list"
"MQU-00113","""wordpress vs custom website""","wordpress vs custom website","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","90","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"NORMALIZED_DUPLICATE","MQU-DUP-0035","QI-CLN-0113","Organic search query term from keyword master list"
"MQU-00114","कीवर्ड","कीवर्ड","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","Volume","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"HINDI",false,"EXACT_DUPLICATE","MQU-DUP-0006","QI-CLN-0114","Organic search query term from keyword master list"
"MQU-00115","graphic design service","graphic design service","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","14,800","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"DISTINCT","NEAR-GRP-050","QI-CLN-0115","Organic search query term from keyword master list"
"MQU-00116","unlimited graphic design service","unlimited graphic design service","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","480","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"DISTINCT","NEAR-GRP-050","QI-CLN-0116","Organic search query term from keyword master list"
"MQU-00117","freelance graphic design service","freelance graphic design service","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","590","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"DISTINCT","NEAR-GRP-051","QI-CLN-0117","Organic search query term from keyword master list"
"MQU-00118","best unlimited graphic design service","best unlimited graphic design service","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","90","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"DISTINCT","NEAR-GRP-052","QI-CLN-0118","Organic search query term from keyword master list"
"MQU-00119","custom logo design service","custom logo design service","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","390","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"DISTINCT","","QI-CLN-0119","Organic search query term from keyword master list"
"MQU-00120","magazine design service","magazine design service","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","110","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"DISTINCT","","QI-CLN-0120","Organic search query term from keyword master list"
"MQU-00121","graphic design service in india","graphic design service in india","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","210","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"DISTINCT","NEAR-GRP-053","QI-CLN-0121","Organic search query term from keyword master list"
"MQU-00122","कीवर्ड","कीवर्ड","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","Volume","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"HINDI",false,"EXACT_DUPLICATE","MQU-DUP-0006","QI-CLN-0122","Organic search query term from keyword master list"
"MQU-00123","Canva magazine template","canva magazine template","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","3,600","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"DISTINCT","","QI-CLN-0123","Organic search query term from keyword master list"
"MQU-00124","editable magazine template free download","editable magazine template free download","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","260","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"DISTINCT","NEAR-GRP-054","QI-CLN-0124","Organic search query term from keyword master list"
"MQU-00125","digital magazine template free","digital magazine template free","DigiXPro-Keyword-Master-List-Site-Architecture.md","DigiXPro-Keyword-Master-List-Site-Architecture.md","Baseline Inventory","20","REAL_SEARCH_DEMAND","REAL_OBSERVED",,,,"ENGLISH",false,"DISTINCT","NEAR-GRP-054","QI-CLN-0125","Organic search query term from keyword master list"
"MQU-00126","I need independent technology advisory, vendor evaluation, or fractional CTO leadership before committing budget to a platform.","i need independent technology advisory, vendor evaluation, or fractional cto leadership before committing budget to a platform.","SalesConcierge.tsx","SalesConcierge.tsx","Baseline Inventory","Baseline Corpus","SYNTHETIC_CANONICAL_FAQ","DISCOVERY_SYNTHETIC",,,,"ENGLISH",false,"DISTINCT","","QI-CLN-0126","Pre-written quick-start guided chip prompt"
